,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Variant,New_Price1,Price Range
822,audi a6 3.0 tdi quattro,Coimbatore,2009,48040,Diesel,Automatic,Second,16.77,2967.0,241.38,5,12.07,audi,a6,3.0 tdi quattro,62.35666667,₹ 61.41 - 67.53 lakh
823,toyota innova crysta 2.4 zx mt,Pune,2017,43200,Diesel,Manual,First,13.68,2393.0,147.8,7,18.6,toyota,innova,crysta 2.4 zx mt,25.52,₹13.22 - 16.81 lakh
824,hyundai verna 1.6 crdi ex at,Delhi,2013,66000,Diesel,Automatic,First,22.32,1582.0,126.3,5,5.7,hyundai,verna,1.6 crdi ex at,14.254,₹ 10.90 - 17.38 lakh
825,hyundai santro xing gl plus,Kolkata,2013,31000,Petrol,Manual,First,17.92,1086.0,62.1,5,1.75,hyundai,santro,xing gl plus,11.28145047,₹3.91 - 6.45 lakh
826,audi a4 2.0 tdi,Delhi,2011,46000,Diesel,Automatic,Second,16.55,1968.0,147.51,5,10.99,audi,a4,2.0 tdi,51.385,₹ 43.81 - 51.85 lakh
827,audi a4 2.0 tdi,Kolkata,2012,47346,Diesel,Automatic,First,16.55,1968.0,147.51,5,14.5,audi,a4,2.0 tdi,51.385,₹ 43.81 - 51.85 lakh
828,skoda laura 1.9 tdi mt ambiente,Jaipur,2009,100000,Diesel,Manual,First,17.0,1896.0,105.0,5,3.11,skoda,laura,1.9 tdi mt ambiente,25.2041791,₹12.58 - 19.43 lakh
829,hyundai verna 1.6 sx crdi (o),Coimbatore,2015,72996,Diesel,Manual,First,22.32,1582.0,126.32,5,7.11,hyundai,verna,1.6 sx crdi (o),14.254,₹ 10.90 - 17.38 lakh
830,honda mobilio rs i dtec,Chennai,2014,23000,Diesel,Manual,First,24.5,1498.0,98.6,7,6.9,honda,mobilio,rs i dtec,11.79582001,₹7.29 - 12.42 lakh
831,hyundai i20 1.2 asta option,Coimbatore,2018,15985,Petrol,Manual,First,18.6,1197.0,81.83,5,7.77,hyundai,i20,1.2 asta option,9.74,₹ 7.19 - 11.83 lakh
832,toyota innova 2.5 g (diesel) 7 seater bs iv,Kolkata,2011,98000,Diesel,Manual,Second,12.8,2494.0,102.0,8,5.5,toyota,innova,2.5 g (diesel) 7 seater bs iv,23.61366667,₹13.22 - 16.81 lakh
833,hyundai i20 magna 1.2,Hyderabad,2014,70089,Petrol,Manual,First,18.6,1197.0,81.83,5,5.35,hyundai,i20,magna 1.2,9.74,₹ 7.19 - 11.83 lakh
834,mahindra bolero vlx bs iv,Chennai,2011,99000,Diesel,Manual,Second,13.6,2523.0,63.0,7,4.5,mahindra,bolero,vlx bs iv,10.982,₹ 9.53 - 10.48 lakh
835,volkswagen vento 1.5 tdi comfortline,Jaipur,2014,72000,Diesel,Manual,First,20.34,1498.0,103.2,5,4.75,volkswagen,vento,1.5 tdi comfortline,13.81375,₹8.69 - 14.79 lakh
836,jaguar xf 2.2 litre luxury,Coimbatore,2015,44194,Diesel,Automatic,First,16.36,2179.0,187.7,5,32.8,jaguar,xf,2.2 litre luxury,72.64,₹ 71.60 - 76.00 lakh
837,maruti zen lxi - bs iii,Mumbai,2005,102000,Petrol,Manual,First,17.3,993.0,60.0,5,0.7,maruti,zen,lxi - bs iii,7.55626867,5.45
838,mercedes-benz e-class facelift,Coimbatore,2018,56652,Diesel,Automatic,First,13.0,2987.0,258.0,5,50.29,mercedes-benz,e-class,facelift,82.61833333,₹ 72.48 - 87.47 lakh
839,toyota fortuner 3.0 diesel,Mumbai,2010,41650,Diesel,Manual,Second,11.5,2982.0,171.0,7,10.99,toyota,fortuner,3.0 diesel,36.548,₹ 32.58 - 50.34 lakh
840,hyundai grand i10 at asta,Coimbatore,2015,61717,Petrol,Automatic,First,18.9,1197.0,82.0,5,5.57,hyundai,grand,i10 at asta,7.2952,24.82
841,hyundai xcent 1.2 crdi s,Jaipur,2018,25302,Diesel,Manual,First,25.4,1186.0,73.97,5,5.9,hyundai,xcent,1.2 crdi s,8.56,₹5.81 - 8.80 lakh
842,hyundai creta 1.6 vtvt s,Coimbatore,2016,47016,Petrol,Manual,First,15.29,1591.0,121.3,5,9.43,hyundai,creta,1.6 vtvt s,15.19333333,₹ 10.84 - 19.13 lakh
843,hyundai i10 sportz,Bangalore,2010,69000,Petrol,Manual,First,20.36,1197.0,78.9,5,2.9,hyundai,i10,sportz,11.28145047,₹3.82 - 6.31 lakh
844,honda brio s mt,Delhi,2016,32700,Petrol,Manual,First,19.4,1198.0,86.8,5,3.68,honda,brio,s mt,6.8825,₹4.82 - 6.90 lakh
845,toyota fortuner 4x2 at,Coimbatore,2015,101337,Diesel,Automatic,First,12.55,2982.0,168.5,7,21.67,toyota,fortuner,4x2 at,36.548,₹ 32.58 - 50.34 lakh
846,audi a4 2.0 tdi multitronic,Ahmedabad,2011,59000,Diesel,Automatic,First,16.55,1968.0,140.0,5,12.5,audi,a4,2.0 tdi multitronic,51.385,₹ 43.81 - 51.85 lakh
847,toyota innova crysta 2.8 zx at,Kochi,2018,41736,Diesel,Automatic,First,11.36,2755.0,171.5,7,19.92,toyota,innova,crysta 2.8 zx at,27.0,₹13.22 - 16.81 lakh
848,honda city i dtec vx,Jaipur,2014,71649,Diesel,Manual,First,25.1,1498.0,98.6,5,6.75,honda,city,i dtec vx,14.63571429,₹ 11.52 - 16.00 lakh
849,honda city i dtec vx,Kochi,2015,80606,Diesel,Manual,First,25.1,1498.0,98.6,5,6.96,honda,city,i dtec vx,14.63571429,₹ 11.52 - 16.00 lakh
850,renault kwid 1.0 rxt optional,Jaipur,2017,63262,Petrol,Manual,First,21.7,999.0,67.0,5,3.25,renault,kwid,1.0 rxt optional,4.78,₹ 4.70 - 6.45 lakh
851,maruti celerio vxi optional amt,Pune,2017,7500,Petrol,Automatic,First,23.1,998.0,67.04,5,5.0,maruti,celerio,vxi optional amt,6.14,8.5
852,mahindra xuv500 w8 2wd,Delhi,2011,66000,Diesel,Manual,First,15.1,2179.0,140.0,7,5.5,mahindra,xuv500,w8 2wd,18.865,₹12.37 - 20.11 lakh
853,hyundai i10 magna,Jaipur,2010,66770,Petrol,Manual,Second,20.36,1197.0,78.9,5,2.6,hyundai,i10,magna,11.28145047,₹3.82 - 6.31 lakh
854,hyundai i10 magna 1.1,Kochi,2014,58472,Petrol,Manual,First,19.81,1086.0,68.05,5,3.41,hyundai,i10,magna 1.1,11.28145047,₹3.82 - 6.31 lakh
855,maruti dzire vxi,Kolkata,2011,46687,Petrol,Manual,First,22.0,1197.0,81.8,5,2.7,maruti,dzire,vxi,7.3,1.95
856,maruti grand vitara at,Chennai,2008,77000,Petrol,Automatic,Fourth & Above,9.7,1995.0,163.5,5,5.5,maruti,grand,vitara at,7.55626867,1.95
857,audi tt 40 tfsi,Kolkata,2012,7000,Petrol,Automatic,First,14.33,1984.0,226.6,4,35.0,audi,tt,40 tfsi,63.78077684,₹65.43 lakh
858,mercedes-benz new c-class c 200 cgi,Mumbai,2011,48000,Petrol,Automatic,Second,14.74,1991.0,184.0,5,9.75,mercedes-benz,new,c-class c 200 cgi,49.49,4.35
859,nissan sunny 2011-2014 diesel xv,Mumbai,2013,47000,Diesel,Manual,First,21.64,1461.0,84.8,5,4.25,nissan,sunny,2011-2014 diesel xv,11.33,₹7.07 - 10.89 lakh
860,maruti wagon r lxi,Ahmedabad,2015,51530,Petrol,Manual,First,18.9,998.0,67.1,5,3.2,maruti,wagon,r lxi,5.39,17.5
861,maruti swift dzire zdi,Bangalore,2014,25789,Diesel,Manual,Second,23.4,1248.0,74.0,5,6.85,maruti,swift,dzire zdi,7.56375,17.5
862,honda amaze s i-dtech,Delhi,2015,48000,Diesel,Manual,First,25.8,1498.0,98.6,5,4.5,honda,amaze,s i-dtech,8.662857143,₹ 6.91 - 9.50 lakh
863,maruti swift zdi,Delhi,2012,52000,Diesel,Manual,First,28.4,1248.0,74.0,5,3.55,maruti,swift,zdi,7.56375,2.9
864,hyundai accent executive cng,Hyderabad,2010,95637,CNG,Manual,Second,13.2,1495.0,93.7,5,1.9,hyundai,accent,executive cng,11.28145047,₹5.24 - 5.63 lakh
865,mahindra scorpio lx 2.6 turbo,Hyderabad,2008,131000,Diesel,Manual,First,10.5,2609.0,120.0,7,3.6,mahindra,scorpio,lx 2.6 turbo,15.5675283,₹ 12.74 - 24.05 lakh
866,mercedes-benz e-class e250 cdi avantgrade,Kochi,2015,42076,Diesel,Automatic,First,13.0,2143.0,201.1,5,21.8,mercedes-benz,e-class,e250 cdi avantgrade,82.61833333,₹ 72.48 - 87.47 lakh
867,toyota fortuner 4x2 manual,Mumbai,2012,76000,Diesel,Manual,Second,13.0,2982.0,168.5,7,13.5,toyota,fortuner,4x2 manual,36.548,₹ 32.58 - 50.34 lakh
868,datsun redi-go t option,Bangalore,2016,20487,Petrol,Manual,First,22.7,799.0,53.64,5,2.66,datsun,redi-go,t option,4.37,₹3.83 - 4.96 lakh
869,honda city v mt,Delhi,2010,43000,Petrol,Manual,Second,16.8,1497.0,116.3,5,3.75,honda,city,v mt,14.63571429,₹ 11.52 - 16.00 lakh
870,honda city i dtec v,Coimbatore,2016,60805,Diesel,Manual,First,26.0,1498.0,98.6,5,8.07,honda,city,i dtec v,14.63571429,₹ 11.52 - 16.00 lakh
871,volkswagen jetta 2012-2014 2.0l tdi trendline,Kochi,2012,58775,Diesel,Manual,First,19.33,1968.0,138.1,5,5.64,volkswagen,jetta,2012-2014 2.0l tdi trendline,11.44720833,₹14.78 - 20.89 lakh
872,audi a6 2011-2015 2.0 tdi,Hyderabad,2013,70181,Diesel,Automatic,First,17.68,1968.0,174.33,5,23.99,audi,a6,2011-2015 2.0 tdi,62.35666667,₹ 61.41 - 67.53 lakh
873,maruti ertiga vdi,Coimbatore,2016,85827,Diesel,Manual,First,20.77,1248.0,88.76,7,7.5,maruti,ertiga,vdi,11.61857143,4.5
874,mercedes-benz new c-class c 220 cdi style,Jaipur,2016,58205,Diesel,Automatic,First,19.27,2143.0,167.62,5,27.0,mercedes-benz,new,c-class c 220 cdi style,49.49,4.5
875,maruti swift dzire vdi bsiv,Mumbai,2008,91000,Diesel,Manual,Second,19.3,1248.0,73.9,5,2.85,maruti,swift,dzire vdi bsiv,7.56375,4.5
876,renault duster 110ps diesel rxz pack,Pune,2012,74000,Diesel,Manual,First,19.01,1461.0,108.45,5,6.35,renault,duster,110ps diesel rxz pack,13.87,₹8.59 - 14.25 lakh
877,maruti ritz vdi,Hyderabad,2010,79324,Diesel,Manual,First,21.1,1248.0,73.9,5,3.3,maruti,ritz,vdi,7.55626867,12.46
878,maruti swift dzire vxi,Bangalore,2013,38623,Petrol,Manual,First,19.1,1197.0,85.8,5,5.0,maruti,swift,dzire vxi,7.56375,12.46
879,maruti swift zdi,Coimbatore,2014,59923,Diesel,Manual,First,22.9,1248.0,74.0,5,6.46,maruti,swift,zdi,7.56375,12.46
880,hyundai eon sportz,Jaipur,2017,23360,Petrol,Manual,First,21.1,814.0,55.2,5,3.75,hyundai,eon,sportz,11.28145047,₹2.96 - 4.71 lakh
881,maruti zen vxi bsii,Kochi,2003,61495,Petrol,Manual,Third,17.3,993.0,60.0,5,1.52,maruti,zen,vxi bsii,7.55626867,4.65
882,maruti eeco 7 seater standard,Coimbatore,2012,56661,Petrol,Manual,First,15.1,1196.0,73.0,7,3.61,maruti,eeco,7 seater standard,4.98,4.65
883,audi q5 30 tdi quattro premium,Coimbatore,2017,40318,Diesel,Automatic,First,14.16,1968.0,174.3,5,43.74,audi,q5,30 tdi quattro premium,63.78077684,₹ 61.46 - 67.25 lakh
884,audi q3 2.0 tdi,Chennai,2014,60000,Diesel,Automatic,First,15.73,1968.0,174.33,5,20.0,audi,q3,2.0 tdi,46.42,₹ 44.89 - 50.39 lakh
885,maruti swift dzire vdi,Hyderabad,2010,130000,Diesel,Manual,First,19.3,1248.0,73.9,5,3.65,maruti,swift,dzire vdi,7.56375,2.9
886,tata sumo dx,Mumbai,2013,20000,Diesel,Manual,First,14.07,1978.0,83.1,10,5.25,tata,sumo,dx,10.75306548,₹5.26 - 8.93 lakh
887,bmw x5 2014-2019 xdrive 30d design pure experience 7 seater,Hyderabad,2016,76000,Diesel,Automatic,First,15.97,2993.0,258.0,7,58.0,bmw,x5,2014-2019 xdrive 30d design pure experience 7 seater,63.44220807,₹ 79.89 - 95.73 lakh
888,honda city i-vtec cvt vx,Mumbai,2015,30000,Petrol,Automatic,First,18.0,1497.0,117.3,5,8.65,honda,city,i-vtec cvt vx,15.29,₹ 11.52 - 16.00 lakh
889,tata indigo ecs elx bs iv,Delhi,2015,150000,Diesel,Manual,First,25.0,1396.0,69.01,5,2.5,tata,indigo,ecs elx bs iv,10.75306548,₹3.88 - 5.99 lakh
890,volkswagen vento tsi,Chennai,2014,28000,Petrol,Automatic,First,16.93,1197.0,103.6,5,7.75,volkswagen,vento,tsi,13.81375,₹8.69 - 14.79 lakh
891,maruti celerio vxi,Bangalore,2015,74000,Petrol,Manual,First,23.1,998.0,67.04,5,4.15,maruti,celerio,vxi,5.891666667,3.5
892,toyota fortuner 3.0 diesel,Delhi,2011,75000,Diesel,Manual,First,11.5,2982.0,171.0,7,10.85,toyota,fortuner,3.0 diesel,36.548,₹ 32.58 - 50.34 lakh
893,mitsubishi outlander 2.4,Delhi,2010,76000,Petrol,Automatic,Second,11.3,2360.0,170.0,5,5.53,mitsubishi,outlander,2.4,33.4025,₹26.93 lakh
894,porsche cayman 2009-2012 s,Hyderabad,2010,10000,Petrol,Manual,First,9.0,3436.0,343.93,2,40.0,porsche,cayman,2009-2012 s,136.0,₹48.50 lakh - 1.19 crore
895,hyundai creta 1.6 crdi sx,Kolkata,2015,43000,Diesel,Manual,First,19.67,1582.0,126.2,5,9.25,hyundai,creta,1.6 crdi sx,15.19333333,₹ 10.84 - 19.13 lakh
896,skoda fabia 1.2 mpi ambiente petrol,Pune,2011,47490,Petrol,Manual,First,17.5,1198.0,75.0,5,2.29,skoda,fabia,1.2 mpi ambiente petrol,25.2041791,₹4.47 - 7.53 lakh
897,ford ecosport 1.5 tdci titanium,Chennai,2015,80000,Diesel,Manual,First,22.77,1498.0,98.59,5,7.0,ford,ecosport,1.5 tdci titanium,12.10909091,₹7.91 - 11.70 lakh
898,maruti zen estilo 1.1 lxi bsiii,Bangalore,2007,60000,Petrol,Manual,Second,18.2,1061.0,64.0,5,1.65,maruti,zen,estilo 1.1 lxi bsiii,7.55626867,35.84
899,maruti ciaz 1.4 delta,Ahmedabad,2017,6006,Petrol,Manual,First,20.73,1373.0,91.1,5,8.25,maruti,ciaz,1.4 delta,11.04333333,35.84
900,mercedes-benz new c-class c 200 avantgarde edition c,Kochi,2011,71703,Petrol,Automatic,First,14.74,1991.0,181.03,5,9.14,mercedes-benz,new,c-class c 200 avantgarde edition c,49.49,35.84
901,honda amaze sx i-vtec,Hyderabad,2016,33000,Petrol,Manual,First,17.8,1198.0,86.7,5,6.5,honda,amaze,sx i-vtec,8.662857143,₹ 6.91 - 9.50 lakh
902,toyota etios gd,Kolkata,2012,60000,Diesel,Manual,First,23.59,1364.0,130.0291489,5,2.95,toyota,etios,gd,7.432,₹6.51 - 9.02 lakh
903,renault duster 85ps diesel rxl,Jaipur,2015,91000,Diesel,Manual,First,19.87,1461.0,83.8,5,5.75,renault,duster,85ps diesel rxl,13.87,₹8.59 - 14.25 lakh
904,maruti wagon r lxi lpg bsiv,Hyderabad,2012,72000,LPG,Manual,First,26.2,998.0,58.2,5,2.85,maruti,wagon,r lxi lpg bsiv,5.39,9.19
905,volkswagen polo petrol highline 1.2l,Kolkata,2011,43000,Petrol,Manual,Second,16.47,1198.0,73.9,5,2.1,volkswagen,polo,petrol highline 1.2l,9.71375,₹5.87 - 10.25 lakh
906,hyundai creta 1.6 sx plus diesel,Coimbatore,2017,63770,Diesel,Manual,First,19.67,1582.0,126.2,5,13.55,hyundai,creta,1.6 sx plus diesel,15.19333333,₹ 10.84 - 19.13 lakh
907,jaguar xf diesel,Kolkata,2012,43510,Diesel,Automatic,First,14.74,2993.0,270.9,5,20.5,jaguar,xf,diesel,72.64,₹ 71.60 - 76.00 lakh
908,jeep compass 2.0 limited 4x4,Mumbai,2017,52000,Diesel,Manual,First,16.3,1956.0,170.0,5,20.0,jeep,compass,2.0 limited 4x4,24.26,₹ 20.99 - 32.67 lakh
909,land rover range rover evoque 2.0 td4 hse dynamic,Kochi,2018,31427,Diesel,Automatic,First,15.68,1999.0,177.0,5,59.72,land,rover,range rover evoque 2.0 td4 hse dynamic,75.12,0.75
910,maruti baleno alpha diesel,Kolkata,2016,29000,Diesel,Manual,First,27.39,1248.0,74.0,5,6.5,maruti,baleno,alpha diesel,9.53,0.75
911,maruti ciaz zdi shvs,Ahmedabad,2016,56000,Diesel,Manual,First,28.09,1248.0,88.5,5,7.5,maruti,ciaz,zdi shvs,11.04333333,0.75
912,maruti sx4 vxi bsiii,Jaipur,2007,76000,Petrol,Manual,Second,15.0,1586.0,104.68,5,2.15,maruti,sx4,vxi bsiii,7.55626867,0.75
913,hyundai elantra crdi sx,Coimbatore,2015,53615,Diesel,Manual,First,22.7,1582.0,126.24,5,8.44,hyundai,elantra,crdi sx,22.65,₹15.90 - 21.13 lakh
914,mitsubishi pajero sport 4x4,Bangalore,2013,132000,Diesel,Manual,First,13.5,2477.0,175.56,7,12.49,mitsubishi,pajero,sport 4x4,34.6,₹18.79 - 21.87 lakh
915,volkswagen ameo 1.2 mpi comfortline,Pune,2017,14800,Petrol,Manual,First,17.0,1198.0,73.75,5,5.48,volkswagen,ameo,1.2 mpi comfortline,9.262,₹5.67 - 10.00 lakh
916,maruti ritz vxi,Hyderabad,2013,35433,Petrol,Manual,First,18.5,1197.0,85.8,5,4.2,maruti,ritz,vxi,7.55626867,37.93
917,hyundai verna crdi sx,Hyderabad,2013,82966,Diesel,Manual,First,16.8,1493.0,110.0,5,7.2,hyundai,verna,crdi sx,14.254,₹ 10.90 - 17.38 lakh
918,maruti swift dzire tour ldi,Jaipur,2014,96000,Diesel,Manual,First,23.4,1248.0,74.0,5,4.8,maruti,swift,dzire tour ldi,7.56375,1.96
919,mahindra kuv 100 mfalcon d75 k6,Kochi,2017,39528,Diesel,Manual,First,25.32,1198.0,77.0,6,5.83,mahindra,kuv,100 mfalcon d75 k6,7.35,1.96
920,toyota innova crysta 2.4 zx mt,Coimbatore,2018,92056,Diesel,Manual,First,13.68,2393.0,147.8,7,18.39,toyota,innova,crysta 2.4 zx mt,26.45,₹13.22 - 16.81 lakh
921,maruti baleno delta 1.2,Pune,2016,14930,Petrol,Manual,First,21.4,1197.0,83.1,5,5.85,maruti,baleno,delta 1.2,8.886666667,20.5
922,honda jazz vx diesel,Mumbai,2016,38000,Diesel,Manual,First,27.3,1498.0,98.6,5,6.21,honda,jazz,vx diesel,11.15,₹ 8.11 - 10.41 lakh
923,hyundai i20 1.2 asta,Delhi,2013,71000,Petrol,Manual,First,17.0,1197.0,80.0,5,3.65,hyundai,i20,1.2 asta,9.74,₹ 7.19 - 11.83 lakh
924,hyundai i20 sportz diesel,Delhi,2012,71000,Diesel,Manual,First,23.0,1396.0,90.0,5,3.7,hyundai,i20,sportz diesel,9.74,₹ 7.19 - 11.83 lakh
925,mercedes-benz new c-class c 220d avantgarde edition c,Pune,2015,50000,Diesel,Automatic,First,19.27,2143.0,167.62,5,30.0,mercedes-benz,new,c-class c 220d avantgarde edition c,49.49,9.25
926,hyundai xcent 1.2 kappa base,Kochi,2016,48163,Petrol,Manual,First,19.1,1197.0,82.0,5,4.85,hyundai,xcent,1.2 kappa base,8.274,₹5.81 - 8.80 lakh
927,hyundai grand i10 at asta,Coimbatore,2017,19168,Petrol,Automatic,First,18.9,1197.0,82.0,5,6.93,hyundai,grand,i10 at asta,7.2952,3.0
928,maruti alto 800 vxi,Kolkata,2016,26000,Petrol,Manual,First,22.74,796.0,47.3,5,2.6,maruti,alto,800 vxi,4.53,3.0
929,mercedes-benz c-class progressive c 220d,Mumbai,2018,8682,Diesel,Automatic,First,0.0,1950.0,194.0,5,39.5,mercedes-benz,c-class,progressive c 220d,52.26,₹ 57.20 - 63.00 lakh
930,skoda superb elegance 1.8 tsi at,Mumbai,2012,95000,Petrol,Automatic,First,13.7,1798.0,157.75,5,10.0,skoda,superb,elegance 1.8 tsi at,34.36333333,₹ 34.17 - 37.27 lakh
931,audi a4 2.0 tdi,Kolkata,2009,34000,Diesel,Automatic,First,16.55,1968.0,147.51,5,9.95,audi,a4,2.0 tdi,51.385,₹ 43.81 - 51.85 lakh
932,toyota innova 2.5 g (diesel) 7 seater bs iv,Mumbai,2014,95000,Diesel,Manual,Second,12.8,2494.0,102.0,8,9.45,toyota,innova,2.5 g (diesel) 7 seater bs iv,23.61366667,₹13.22 - 16.81 lakh
933,mercedes-benz cla 200 cdi sport,Coimbatore,2017,13689,Diesel,Automatic,First,17.9,2143.0,136.0,5,28.25,mercedes-benz,cla,200 cdi sport,44.215,₹31.72 - 77.69 lakh
934,hyundai i10 era,Jaipur,2008,84000,Petrol,Manual,Second,19.81,1086.0,68.05,5,1.8,hyundai,i10,era,11.28145047,₹3.82 - 6.31 lakh
935,maruti swift dzire vxi,Kolkata,2008,47000,Petrol,Manual,Second,17.5,1298.0,85.8,5,1.4,maruti,swift,dzire vxi,7.56375,1.5
936,skoda rapid 1.5 tdi at ambition,Ahmedabad,2015,60001,Diesel,Automatic,First,21.66,1498.0,103.52,5,7.25,skoda,rapid,1.5 tdi at ambition,14.132,₹6.99 - 14.25 lakh
937,maruti ritz vdi,Hyderabad,2012,96000,Diesel,Manual,First,21.1,1248.0,73.9,5,3.6,maruti,ritz,vdi,7.55626867,3.27
938,hyundai accent gls 1.6,Jaipur,2004,47300,Petrol,Manual,Second,14.4,1599.0,94.0,5,1.2,hyundai,accent,gls 1.6,11.28145047,₹5.24 - 5.63 lakh
939,honda amaze sx i-vtec,Coimbatore,2014,28246,Petrol,Manual,Second,17.8,1198.0,86.7,5,4.94,honda,amaze,sx i-vtec,8.662857143,₹ 6.91 - 9.50 lakh
940,maruti wagon r lxi,Delhi,2007,65000,Petrol,Manual,Second,18.9,998.0,67.1,5,1.25,maruti,wagon,r lxi,5.39,6.3
941,volkswagen polo diesel comfortline 1.2l,Chennai,2013,68000,Diesel,Manual,Second,22.07,1199.0,73.9,5,4.8,volkswagen,polo,diesel comfortline 1.2l,9.71375,₹5.87 - 10.25 lakh
942,ford endeavour 2.2 trend at 4x2,Kochi,2019,11209,Diesel,Automatic,First,12.62,2198.0,158.0,7,31.15,ford,endeavour,2.2 trend at 4x2,35.29,₹29.19 - 36.26 lakh
943,hyundai i20 1.2 sportz,Pune,2011,41980,Petrol,Manual,Second,17.0,1197.0,80.0,5,3.3,hyundai,i20,1.2 sportz,9.74,₹ 7.19 - 11.83 lakh
944,honda civic 2010-2013 1.8 v mt,Kolkata,2010,38000,Petrol,Manual,First,14.8,1799.0,130.2,5,2.0,honda,civic,2010-2013 1.8 v mt,11.79582001,₹17.95 - 22.36 lakh
945,maruti wagon r vxi bs iv,Pune,2014,51000,Petrol,Manual,First,20.51,998.0,67.04,5,3.1,maruti,wagon,r vxi bs iv,5.39,5.43
946,skoda rapid 1.6 mpi ambition plus,Kochi,2014,33855,Petrol,Manual,First,15.0,1598.0,103.6,5,5.09,skoda,rapid,1.6 mpi ambition plus,14.132,₹6.99 - 14.25 lakh
947,maruti baleno vxi - bsiii,Pune,2006,146000,Petrol,Manual,Second,15.4,1590.0,94.0,5,1.05,maruti,baleno,vxi - bsiii,8.886666667,4.65
948,ford ecosport 1.5 tdci titanium,Bangalore,2015,47037,Diesel,Manual,Second,22.77,1498.0,98.59,5,7.0,ford,ecosport,1.5 tdci titanium,12.10909091,₹7.91 - 11.70 lakh
949,hyundai accent gle,Ahmedabad,2010,58000,Petrol,Manual,Second,13.2,1495.0,94.0,5,2.5,hyundai,accent,gle,11.28145047,₹5.24 - 5.63 lakh
950,bmw 5 series 520d luxury line,Mumbai,2012,61240,Diesel,Automatic,First,22.48,1995.0,190.0,5,17.5,bmw,5,series 520d luxury line,70.43,6.25
951,maruti alto k10 2010-2014 vxi,Chennai,2011,91211,Petrol,Manual,First,20.92,998.0,67.1,5,2.1,maruti,alto,k10 2010-2014 vxi,4.53,6.25
952,audi q3 2012-2015 2.0 tdi quattro premium plus,Bangalore,2013,84000,Diesel,Automatic,First,15.73,1968.0,174.33,5,17.75,audi,q3,2012-2015 2.0 tdi quattro premium plus,46.42,₹ 44.89 - 50.39 lakh
953,maruti wagon r lxi duo bsiii,Mumbai,2008,64226,LPG,Manual,First,17.3,1061.0,57.5,5,1.45,maruti,wagon,r lxi duo bsiii,5.39,9.25
954,toyota corolla h4,Bangalore,2005,67000,Petrol,Automatic,Second,11.3,1794.0,125.0,5,2.45,toyota,corolla,h4,20.97,₹9.01 - 12.39 lakh
955,volvo xc60 d5,Pune,2011,106976,Diesel,Automatic,First,13.5,2400.0,215.0,5,13.8,volvo,xc60,d5,45.67,₹ 67.50 lakh
956,honda jazz 1.5 vx i dtec,Kolkata,2016,27210,Diesel,Manual,First,27.3,1498.0,98.6,5,5.85,honda,jazz,1.5 vx i dtec,9.431666667,₹ 8.11 - 10.41 lakh
957,maruti ciaz 1.3 alpha,Delhi,2017,26322,Diesel,Manual,First,28.09,1248.0,88.5,5,8.9,maruti,ciaz,1.3 alpha,11.04333333,5.25
958,maruti swift vxi bsiv,Mumbai,2016,9107,Petrol,Manual,First,20.4,1197.0,81.8,5,5.15,maruti,swift,vxi bsiv,7.56375,5.25
959,mercedes-benz new c-class c 220 cdi avantgarde,Kochi,2015,63983,Diesel,Automatic,First,19.27,2143.0,170.0,5,16.56,mercedes-benz,new,c-class c 220 cdi avantgarde,49.49,5.25
960,maruti wagon r vxi minor,Chennai,2010,134000,Petrol,Manual,Second,18.9,1061.0,67.0,5,1.65,maruti,wagon,r vxi minor,5.39,5.25
961,mercedes-benz a class a180 sport,Pune,2015,11000,Petrol,Automatic,First,15.5,1595.0,120.7,5,16.0,mercedes-benz,a,class a180 sport,34.63,5.25
962,hyundai santro xing gl,Pune,2008,93000,Petrol,Manual,First,0.0,1086.0,62.0,5,1.45,hyundai,santro,xing gl,11.28145047,₹3.91 - 6.45 lakh
963,hyundai grand i10 at asta,Pune,2014,37632,Petrol,Automatic,First,18.9,1197.0,82.0,5,4.5,hyundai,grand,i10 at asta,7.2952,7.4
964,nissan sunny 2011-2014 xv special edition,Chennai,2013,55000,Petrol,Manual,Second,16.95,1498.0,97.7,5,4.3,nissan,sunny,2011-2014 xv special edition,11.33,₹7.07 - 10.89 lakh
965,maruti a-star lxi,Hyderabad,2010,81448,Petrol,Manual,First,19.0,998.0,66.1,5,2.6,maruti,a-star,lxi,7.55626867,1.55
966,renault kwid rxt optional,Hyderabad,2018,1900,Petrol,Manual,First,25.17,799.0,53.3,5,4.45,renault,kwid,rxt optional,4.8,₹ 4.70 - 6.45 lakh
967,hyundai verna 1.6 sx vtvt (o) at,Coimbatore,2012,54957,Petrol,Automatic,First,17.1,1591.0,121.4,5,5.37,hyundai,verna,1.6 sx vtvt (o) at,14.254,₹ 10.90 - 17.38 lakh
968,maruti wagon r lxi minor,Chennai,2008,55000,Petrol,Manual,Second,18.9,1061.0,67.0,5,1.75,maruti,wagon,r lxi minor,5.39,5.9
969,bmw 3 series 320d sport line,Kolkata,2013,21983,Diesel,Automatic,First,18.88,1995.0,184.0,5,16.5,bmw,3,series 320d sport line,52.113125,5.9
970,bmw 5 series 2003-2012 520d,Delhi,2013,76000,Diesel,Automatic,First,18.48,1995.0,177.0,5,19.0,bmw,5,series 2003-2012 520d,67.24571429,5.9
